Month,furniture_price_adjusted
7/1/98,0.025979990929634766
8/1/98,0.006799897372880448
9/1/98,-0.025415774566112104
10/1/98,0.06009864187721936
11/1/98,0.07365904662712963
12/1/98,0.12622630038424165
1/1/99,-0.26692359646107444
2/1/99,0.013728274909946103
3/1/99,0.13586362534184904
4/1/99,-0.038566341016257444
5/1/99,0.03132232682644509
6/1/99,0.02528426096845382
7/1/99,0.018815356361211677
8/1/99,0.042576142115269056
9/1/99,-0.00922951150614526
10/1/99,0.029851962773205454
11/1/99,0.09153288038467156
12/1/99,0.10954284292334449
1/1/00,-0.2505098798663672
2/1/00,0.05911479779214557
3/1/00,0.09956264777364288
4/1/00,-0.06347847594609368
5/1/00,0.07147661694379859
6/1/00,-0.014238326340702434
7/1/00,0.005131555223136575
8/1/00,0.06206712842430551
9/1/00,-0.05013233102331782
10/1/00,0.01927561991159865
11/1/00,0.08918697687651411
12/1/00,0.03403309449369285
1/1/01,-0.1783938662780229
2/1/01,-0.032032273224408936
3/1/01,0.11655563757211151
4/1/01,-0.07982422843264958
5/1/01,0.09296082222271429
6/1/01,-0.006271143550128255
7/1/01,-0.007468137717594914
8/1/01,0.06907188833463085
9/1/01,-0.1080289995516488
10/1/01,0.07055877809808475
11/1/01,0.12239496727404786
12/1/01,0.09847942702471046
1/1/02,-0.23992963178166904
2/1/02,-0.004192520793720345
3/1/02,0.10291075407676642
4/1/02,-0.04703365827422612
5/1/02,0.08426051555257308
6/1/02,-0.060671703909402686
7/1/02,0.023664099023944285
8/1/02,0.07317622403358293
9/1/02,-0.08977714469423193
10/1/02,0.05579747408439539
11/1/02,0.12469779863965047
12/1/02,0.07557172630636977
1/1/03,-0.2420448601455022
2/1/03,-0.059148300254324826
3/1/03,0.1416306043462856
4/1/03,-0.03413140308493523
5/1/03,0.09368253531909798
6/1/03,-0.039186662878123
7/1/03,0.0425371364357745
8/1/03,0.04234741103414574
9/1/03,-0.040665860972747714
10/1/03,0.040536564830526256
11/1/03,0.0769521047885775
12/1/03,0.1260789472950512
1/1/04,-0.24371803545067827
2/1/04,0.0004060792102265065
3/1/04,0.12357459117466507
4/1/04,-0.05676140197398116
5/1/04,0.02108169556788564
6/1/04,0.04410613919794293
7/1/04,0.05186936541551468
8/1/04,-0.0008218016940816364
9/1/04,-0.04775217667735787
10/1/04,0.038254753305758005
11/1/04,0.10105823209439802
12/1/04,0.13372837732185539
1/1/05,-0.2741025761093554
2/1/05,0.014035158804364789
3/1/05,0.11071366127614501
4/1/05,-0.0355509782385548
5/1/05,0.026385245487884568
6/1/05,0.037184893019207355
7/1/05,0.0036188124983187464
8/1/05,0.07805803435563274
9/1/05,-0.028976876768212145
10/1/05,-0.009512806115866801
11/1/05,0.11413998477672638
12/1/05,0.09961524218531403
1/1/06,-0.23337959893906424
2/1/06,-0.014071087656234771
3/1/06,0.11908533532392296
4/1/06,-0.08321304739021307
5/1/06,0.08166225270643102
6/1/06,0.0278706418041883
7/1/06,-0.018594724929743345
8/1/06,0.0774056775875287
9/1/06,-0.04785165135791014
10/1/06,-0.040243666913433174
11/1/06,0.10915710437966797
12/1/06,0.08557656723569496
1/1/07,-0.2010796901584656
2/1/07,-0.037938406524801405
3/1/07,0.12795086400664624
4/1/07,-0.08565462778996946
5/1/07,0.0899826866710125
6/1/07,-0.008334430179952945
7/1/07,0.0022528902124561156
8/1/07,0.07123176927090191
9/1/07,-0.0970420352817658
10/1/07,0.02289255207427021
11/1/07,0.11053781619952585
12/1/07,0.046740377371944586
1/1/08,-0.21773864640598162
2/1/08,-0.004344612788887425
3/1/08,0.043145149607048294
4/1/08,-0.0361897022786678
5/1/08,0.08063934537694029
6/1/08,-0.047094957734093335
7/1/08,0.05206447454898133
8/1/08,-0.008564173105862438
9/1/08,-0.09349764073342104
10/1/08,-0.005458765323276271
11/1/08,0.03286557788870437
12/1/08,0.0799587486307769
1/1/09,-0.22979248152897735
2/1/09,-0.025046123139354504
3/1/09,0.050173833837097837
4/1/09,-0.04090111452760192
5/1/09,0.058436174202705304
6/1/09,0.001069577541319866
7/1/09,0.03764710882715949
8/1/09,-0.0026332271473477054
9/1/09,-0.026210682545471875
10/1/09,-0.015415511320104769
11/1/09,0.0769326836624864
12/1/09,0.13711243034996023
1/1/10,-0.24465990921293923
2/1/10,0.02302528045799157
3/1/10,0.12876573705461136
4/1/10,-0.07293529104484509
5/1/10,0.030966513356117664
6/1/10,-0.005299797356176583
7/1/10,0.04962743904299516
8/1/10,0.013408845770431999
9/1/10,-0.030677911515884504
10/1/10,-0.042182983220801495
11/1/10,0.12368755076067939
12/1/10,0.11357481191192353
1/1/11,-0.26034642679038345
2/1/11,0.044201584893998724
3/1/11,0.17192132759059575
4/1/11,-0.07829929535627445
5/1/11,0.032386002327820185
6/1/11,-0.007696660530687072
7/1/11,0.0296087308718036
8/1/11,0.0642441748471212
9/1/11,-0.02910702110764052
10/1/11,-0.06676116912114383
11/1/11,0.13740630334470572
12/1/11,0.1356360892421058
1/1/12,-0.23621533791718052
2/1/12,0.04872777711873444
3/1/12,0.0940320887891799
4/1/12,-0.11449633668642445
5/1/12,0.11670316605783704
6/1/12,-0.04110621842408335
7/1/12,0.02178008776155993
8/1/12,0.07388126551489327
9/1/12,-0.07338859164050116
10/1/12,-0.024441940771776305
11/1/12,0.13235033125504403
12/1/12,0.11273374297976702
1/1/13,-0.2058833063335216
2/1/13,-0.020548291253994266
3/1/13,0.11378039996736944
4/1/13,-0.07220367270615202
5/1/13,0.07300351574570474
6/1/13,-0.0329158803580164
7/1/13,0.05585378649166928
8/1/13,0.06195035780339664
9/1/13,-0.07137132018835879
10/1/13,0.024241308899846548
11/1/13,0.09491759333821936
12/1/13,0.039833856982159466
1/1/14,-0.213943501542734
2/1/14,0.0073218700249093605
3/1/14,0.12857203788177518
4/1/14,-0.03545347813342192
5/1/14,0.07987190884541007
6/1/14,-0.05824482084856586
7/1/14,0.06581921081243913
8/1/14,0.03765437683071049
9/1/14,-0.04084042196023696
10/1/14,0.005828916822713026
11/1/14,0.05457590441141802
12/1/14,0.13664683768737684
1/1/15,-0.22524462194573025
2/1/15,-0.052406624738123964
3/1/15,0.15348416720077984
4/1/15,-0.039253300143820447
5/1/15,0.08199124618415699
6/1/15,-0.032268007039383706
7/1/15,0.062338012940509335
8/1/15,0.002749056537950656
9/1/15,-0.02131170048159914
10/1/15,0.015267567804919002
11/1/15,0.039522822203340136
12/1/15,0.14751983778248312
1/1/16,-0.24992915065091004
2/1/16,0.025657092478420518
3/1/16,0.1097197978344866
4/1/16,-0.06618948663924729
5/1/16,0.049758444844895555
6/1/16,0.015655457645662008
7/1/16,0.005393433752495014
8/1/16,0.04345500935912261
9/1/16,-0.001577539795086902
10/1/16,-0.04929367396042761
11/1/16,0.0979800136768052
12/1/16,0.09281989818726721
1/1/17,-0.23133294083499045
2/1/17,-0.0004766566355518531
3/1/17,0.1726329000541511
4/1/17,-0.10748684743012016
5/1/17,0.09827279431341585
6/1/17,-0.005328741072101462
7/1/17,-0.015024941315770701
8/1/17,0.07014188169562696
9/1/17,-0.03198338350145835
10/1/17,-0.004407199132886563
11/1/17,0.10978052335208788
12/1/17,0.06780398303108726
1/1/18,-0.2230265666129
2/1/18,-0.017867853990613858
3/1/18,0.17996950655257127
4/1/18,-0.08004879005207965
5/1/18,0.08460107543029394
6/1/18,-0.01831671900814169
7/1/18,-0.0012710394677726278
8/1/18,0.04903606857315013
9/1/18,-0.060266205272989426
10/1/18,0.017193090125075194
11/1/18,0.08476884109254845
12/1/18,0.03337133840300721
1/1/19,-0.21391967544459556
2/1/19,-0.019061745706176247
3/1/19,0.17492791959662002
4/1/19,-0.04829061979798599
5/1/19,0.08136081289280472
6/1/19,-0.05698936827775869
7/1/19,0.04839859374304201
